3CFAD33	Harman Connected Services
3CFAD34	GRG Banking Technology Co
3CFAD35	Gulf Security Technology Co
3CFAD36	Nox Medical
3CFAD37	LIPS
3CFAD38	Energous
3CFAD39	Shenzhen Vplus Communication Inte…
3CFAD3A	UltiMachine
3CFAD3B	Corelink Technology Co
3CFAD3C	Shenzhen zhong ju Fiber optical
3CFAD3D	AMobile Solutions CO
3CFAD3E	Mirico
3CFB02	Apple
3CFB5C	Fiberhome Telecommunication Techn…
3CFB96	Emcraft Systems
3CFDFE	Intel
3CFEAC	Cisco Systems
3CFFD8	Huawei Technologies CO
3CFFE4	Siemens
4000E0	Derek
400107	Arista
40017A	Cisco Systems
4001C6	3com Europe
400326	NXP Semiconductor
40040C	A&T
400589	T-Mobile
400634	Huawei Device Co
4006A0	Texas Instruments
4006D5	Cisco Systems
4007C0	Railtec Systems
400877	Xiaomi
400AE7	BSH Hausgeräte
400D10	Commscope
400E67	Tremol
400E85	Samsung Electro-mechanics
400EB9	Huawei Technologies CO
400EF3	zte
400FC1	Vantiva
4010ED	G.Tech Technology
4011750	Lexi Devices
4011751	Fujian Kuke3D Technology Co
4011752	Kanda Kogyo
4011753	Beijing Hexinruitong Electric Pow…
4011754	Table Trac
4011755	Mirc Electronics
4011756	ShenZhen LanShuo Communication Eq…
4011757	Guangzhou RALID Information System
4011758	Beijing Gemotech Intelligent Tech…
4011759	ADH Guardian
401175A	BWT Tianjin
401175B	Chongqing IQIYI Intelligence Tech…
401175C	disguise Technologies
401175D	NanJing HuaStart Network Technolo…
401175E	Nibble
4011C3	Samsung Electronics Co
4011DC	Sonance
401277	Microsoft
4012E4	Compass-EOS
4013D9	Global ES
401482	Cisco Systems
4014AD	Huawei Device Co
401597	Protect
40163B	Samsung Electronics Co
40167E	ASUSTek COMPUTER
40169F	Tp-link Technologies CO
4016FA	EKM Metering
4017E2	Intai Technology
4017F6	TKH Security
4018B1	Extreme Networks
4018D7	Smartronix
401920	Movon
401A58	WNC
401B5F	Weifang Goertek Electronics CO
401C83	Intel
401CD4	Huawei Device Co
401D59	Biometric Associates
402230	Shenzhen SuperElectron Technology…
4022D8	Espressif (ESP32)
4022ED	Digital Projection
402343	Chongqing Fugui Electronics CO
4024B2	Sichuan AI-Link Technology Co
4024D2	Huawei Device Co
402508	Highway 9 Networks
4025C2	Intel
402619	Apple
402641	Huawei Technologies CO
40268E	Shenzhen Photon Leap Technology Co
40270B	Mobileeco Co
4027A8	Cisco Meraki
402814	RFI Engineering
402A6C	Zhejiang Hyxi Technology Co
402A8F	Shanghai High-Flying Electronics…
402B50	Commscope
402B69	Kumho Electric
402BA1	Sony
402C760	Lista
402C761	Shanghai Dahua Scale Factory
402C762	Annapurna labs
402C763	EmbeddedArt
402C764	Beijing Smarot Technology Co
402C765	Baumer Bourdon-Haenni
402C766	Guangzhou LANGO Electronics Techn…
402C767	Zhejiang Guoli Security Technolog…
402C768	Suteng Innovation Technology Co
402C769	Annapurna labs
402C76A	NowTechnologies Zrt
402C76B	Beijing Kuaiyu Electronic Co
402C76C	gridX
402C76D	Guangzhou Qi'an Technology Co
402C76E	LS Energy Solutions
402CF4	Universal Global Scientific Indus…
402E28	MiXTelematics
402E71	Texas Instruments
402F51	Maxtek Optoelectronics
402F86	LG Innotek
403004	Apple
403059	Silicon Laboratories
403067	Conlog
40311B	Genbyte Technology
40313C	XIAOMI Electronics
40329D	Union Image Co
403306	Taicang T&W Electronics
40331A	Apple
40336C	Godrej & Boyce Mfg
4035E6	Samsung Electronics Co
403668	E&b Telecom
4036B7	Juniper Networks
4037AD	Macro Image Technology
403802	Silicon Laboratories
403B7B	Huawei Device Co
403CFC	Apple
403DEC	HUMAX Co
403E22	VusionGroup
403F43	Extreme Networks
403F8C	Tp-link Technologies CO
404022	ZIV
404028	ZIV
40406B	Icomera
40406C	Icomera
4040A7	Sony
404101	Rockwell Automation
40410D	Huawei Technologies CO
404229	Layer3TV
404244	Cisco Systems
4044CE	Huawei Technologies CO
4044F7	Nintendo Co
4044FD	Realme Chongqing Mobile Telecommu…
4045A0	vivo Mobile Communication Co
4045C4	Huawei Technologies CO
4045DA	Spreadtrum Communications Co
40475E	eero
40476A	Astro Gaming
40486E	Nokia Solutions and Networks GmbH…
4048FD0	Beijing C&w Electronics CO
4048FD1	Fast Programming
4048FD2	MITHRAS Technology Co
4048FD3	RL Controls
4048FD4	Dynamic Engineering
4048FD5	The 52nd Research Institute of Ch…
4048FD6	Swarco Technology ApS
4048FD7	Cloud4Wi
4048FD8	Dorel Juvenile
4048FD9	Plus One Global
4048FDA	Shenzhen Yifang Digital Technolog…
4048FDB	Magenta Labs
4048FDC	Ecotap
4048FDD	NOX Systems
4048FDE	Smart Sensor Devices
40490F	Hon Hai Precision Ind. Co
40497C	eero
40498A	Synapticon
404A03	Zyxel Communications
404A18	Addrek Smart Solutions
404AD4	Widex
404C77	Commscope
404CCA	Espressif (ESP32)
404D7F	Apple
404D8E	Huawei Technologies CO
404E36	HTC
404EEB	Higher Way Electronic Co
404F42	Huawei Technologies CO
4050B5	Shenzhen New Species Technology Co
4050E0	Milton Security
40516C	Grandex
40520D	Pico Technology
40538C	LG Electronics
405493	zte
4054E4	Wearsafe Labs
405539	Cisco Systems
405548	Quectel Wireless Solutions Co
405582	Nokia
40560C	In Home Displays
40562D	Smartron India Pvt
405662	GuoTengShengHua Electronics
405846	vivo Mobile Communication Co
405899	Logitech Far East
405925	Kaon Broadband CO
405A9B	Anovo
405ADD	Actions Microelectronics
405B7F	Broadcom
405BD8	Chongqing Fugui Electronics CO
405CFD	Dell
405D82	Netgear
405ECF	Esconet Technologies
405EE1	Shenzhen H&T Intelligent Control…
405EF6	Samsung Electronics Co
405F7D	TCT mobile
405FBE	RIM
405FC2	Texas Instruments
40605A	Hawkeye Tech
406186	Micro-star Int'l CO
40618E	Stella-Green Co
406231	GIFA
406234	Telink Semiconductor Co
4062B6	Tele system communication
4062EA	China Mobile Group Device Co
4062EE	Chicony Electronics Co
4064A4	THE Furukawa Electric CO
4064DC	X-speed lnformation Technology Co
4065A3	Sagemcom Broadband SAS
40667A	mediola - connected living
406768	Huawei Device Co
406792	Cisco Systems
40679B	Shenzhen Skyworth Digital Technol…
406826	Thales UK
4068F9	Shenzhen SuperElectron Technology…
406918	EM Microelectronic
406A8E	Hangzhou Puwell OE Tech
406AAB	RIM
406C8F	Apple
406E0F	Skyastar Technologles
406F27	Huawei Technologies CO
406F2A	BlackBerry RTS
407009	Commscope
40704A	Power Idea Technology
407074	Life Technology Co
4070A5	Sichuan Tianyi Comheart Telecom Co
4070F5	Apple
407183	Juniper Networks
407218	Tonly Technology
40734D	New H3C Technologies Co
407496	aFUN TECHNOLOGY
4074E0	Intel
4075C3	Vantiva
4076A9	Huawei Device Co
4077A9	New H3C Technologies Co
40786A	Motorola Mobility
407875	IMBEL - Industria de Material Bel…
407911	Apple
407912	Texas Instruments
407955	Datacolor
407A80	Nokia
407AA4	Zhejiang Dahua Technologyco
407B1B	Mettle Networks
407C7D	Nokia
407D0F	Huawei Technologies CO
407F5F	Juniper Networks
407FE0	Glory Star Technics
4080E1	Fn-link Technology
408256	Aumovio
40827B	STMicroelectronics Rousset SAS
40831D	Apple
4083DE	Zebra Technologies
408432	Microchip Technology
408493	Clavister
408556	AUMOVIO Technologies Romania
40862E	JDM Mobile Internet Solution CO
4086CB	D-Link
4087E5	Wu Qi Technologies
408805	Motorola Mobility
40882F	Extreme Networks
4088E0	Beijing Ereneben Information Tech…
4089A8	WiredIQ
4089C2	Apple
4089C6	Amazon
408A9A	Titeng CO
408B07	Actiontec Electronics
408BF6	Shenzhen TCL New Technology Co
408C1F	Guangdong Oppo Mobile Telecommuni…
408C4C	Shenzhen MiaoMing Intelligent Tec…
408D5C	Giga-byte Technology CO
408E2C	Microsoft
408EDF	Huawei Device Co
408EF6	Infinix mobility
408F9A	KanEL Sweden
408F9D	Juniper Networks
409151	Espressif (ESP32)
40921A	Apple
409249	Shanghai Baud Data Communication…
409505	Acoinfo Technology CO
409558	Aisino
409595	TP-Link Systems
4095BD	NTmore.Co
4097D1	BK Electronics cc
40984C	Casacom Solutions
40984E	Texas Instruments
40987B	Aisino
4098AD	Apple
4098E1	VusionGroup
409922	AzureWave Technology
4099E3	Guangzhou Mudi Information Techno…
4099F6	Telink Semiconductor Co
409A30	Tecno Mobile
409B0D	Shenzhen Yourf Kwan Industrial Co
409B21	Nokia
409BCD	D-Link
409C28	Apple
409CA6	Curvalux
409CA7	China Dragon Technology
409EA4	Juniper Networks
409F38	AzureWave Technology
409F87	Jide Technology
409FC7	BAEKCHUN I&C Co
40A108	Motorola Mobility Technologies Co…
40A2DB	Amazon
40A2E5	3onedata Technology
40A36B0	Fin Robotics
40A36B1	TW-TeamWare
40A36B2	TOPROOTTechnology
40A36B3	Omnitracs
40A36B4	SKS-Kinkel Elektronik
40A36B5	National Research Council of Cana…
40A36B6	Securiton
40A36B7	Pella
40A36B8	SFT Co
40A36B9	PH Technical Labs
40A36BA	Embrionix Design
40A36BB	Amobile Intelligent
40A36BC	Onion
40A36BD	FAOD Co
40A3CC	Intel
40A44A	Google
40A53B	Nokia
40A5EF	Shenzhen Four Seas Global Link Ne…
40A63D	SignalFire Telemetry
40A654	Huawei Technologies CO
40A677	Juniper Networks
40A6A4	PassivSystems
40A6B7	Intel
40A6D9	Apple
40A6E8	Cisco Systems
40A786	Tecno Mobile
40A8F0	HP
40A93F	Pivotal Commware
40A9CF	Amazon
40AA56	China Dragon Technology
40AC8D	Data Management
40ACBF	Hangzhou Hikvision Digital Techno…
40AE30	TP-Link Systems
40B02F	Miele & Cie
40B034	HP
40B076	ASUSTek COMPUTER
40B0A1	Valcom CO
40B0FA	LG Electronics
40B15C	Huawei Technologies CO
40B215	Extreme Networks
40B2C8	Nortel Networks
40B30E	Integrated Device Technology Sdn.…
40B31E	Universal Electronics
40B395	Apple
40B3CD	Chiyoda Electronics Co
40B3FA	Apple
40B3FC	Logital Co
40B4CD	Amazon
40B4F0	Juniper Networks
40B570	Hangzhou Hikvision Digital Techno…
40B5C1	Cisco Systems
40B607	Guangdong Oppo Mobile Telecommuni…
40B688	LEGIC Identsystems
40B6B1	Sungsam CO
40B6E7	Huawei Device Co
40B70E	Huawei Device Co
40B7F3	Commscope
40B7FC	Phyplus Microelectronics
40B82D	Ruckus Wireless
40B837	Sony
40B89A	Hon Hai Precision Ind. Co
40B8C2	Osmozis
40B93C	Hewlett Packard Enterprise
40BA09	Dell
40BA61	ARIMA Communications
40BB56	TeraNXT Global India Pvt
40BC60	Apple
40BC68	Funshion Online Technologies Co
40BC73	Cronoplast S.L
40BC8B	itelio
40BD32	Texas Instruments
40BD9E	Physio-Control
40BEEE	Shenzhen Yunding Information Tech…
40BF17	Digistar Telecom. SA
40C02F	Actiontec Electronics
40C0EE	365mesh
40C1F6	Shenzhen Jingxun Technology Co
40C245	Shenzhen Hexicom Technology Co
40C2BA	Compal Information CO
40C3BC	Huawei Device Co
40C3C6	SnapRoute
40C48C	N-iTUS CO
40C4D6	ChongQing Camyu Technology Develo…
40C62A	Shanghai Jing Ren Electronic Tech…
40C711	Apple
40C729	Sagemcom Broadband SAS
40C73C	Intel
40C7C9	Naviit
40C81F	Shenzhen Xinguodu Technology Co
40C8CB	AM Telecom co
40CA63	Seongji Industry
40CBA8	Huawei Technologies CO
40CBC0	Apple
40CD3A	Z3 Technology
40CD7A	Qingdao Hisense Communications Co
40CE24	Cisco Systems
40D133	Intel
40D160	Apple
40D25F	Itel Mobile
40D28A	Nintendo Co
40D32D	Apple
40D357	Ison Technology Co
40D3AE	Samsung Electronics Co
40D40E	Biodata
40D4BD	SK Networks Service CO
40D4F6	Honor Device Co
40D521	LG Innotek
40D559	Micro S.e.r.i
40D563	HANA Electronics
40D63C	Equitech Industrial Co
40D95A	AMPAK Technology
40DA5C	Apple
40DC9D	Hajen
40DCA5	Huawei Device Co
40DDD1	Beautiful Card
40DE17	Shenzhen Lanfeng Times Industrial…
40DE24	Samsung Electronics Co
40DEAD	Juniper Networks
40DF02	LINE BIZ Plus
40E11C	shenzhen Cloud High Communication…
40E171	Jiangsu Huitong Group Co
40E1E4	Nokia Solutions and Networks GmbH…
40E230	AzureWave Technology
40E317	Extreme Networks
40E3D6	Hewlett Packard Enterprise
40E4C6	Nokia
40E64B	Apple
40E730	DEY Storage Systems
40E762	Calix
40E767	Extreme Networks
40E793	Shenzhen Siviton Technology Co
40E99B	Samsung Electro-mechanics
40EACE	Founder Broadband Network Service…
40EB21	Huawei Technologies CO
40EC99	Intel
40ECBD	Intel
40ECF8	Siemens
40ED00	TP-Link Systems
40ED7B	Zscaler
40ED980	Tsinghua Tongfang Co
40ED981	GuangZhou FiiO Electronics Techno…
40ED982	A-iox
40ED983	Knox
40ED984	Kendrion Kuhnke Automation
40ED985	Cape
40ED986	Shanghai Broadwan Communications…
40ED987	Vaisala Oyj
40ED988	Guangzhou Auric Intelligent Techn…
40ED989	TeraTron
40ED98A	Integrated Design
40ED98B	Siebert Industrieelektronik
40ED98C	BloomSky
40ED98D	Hangzhou GANX Technology Co
40ED98E	Borda Technology
40EDCF	Apple
40EE15	Zioncom Electronics
40EE6D	Huawei Technologies CO
40EEBE	NXP Semiconductor
40EEDD	Huawei Technologies CO
40EF4C	Fihonest communication co
40F02F	Liteon Technology
40F04E	Integrated Device Technology Sdn.…
40F078	Cisco Systems
40F14C	ISE Europe SPRL
40F201	Sagemcom Broadband SAS
40F21C	Zhone Technologies
40F2E9	IBM
40F308	Murata Manufacturing Co
40F3850	SubPac
40F3851	Johnson Matthey
40F3852	Beijing Zongheng Electro-Mechanic…
40F3853	IntelliDesign
40F3854	Embedded IQ
40F3855	Kato Engineering
40F3856	Lennox International Incorporated
40F3857	Palazzetti Lelio SPA
40F3858	Great Talent Technology
40F3859	Fast Precision Technologies
40F385A	Creanord
40F385B	URMET Home & Building Solutions
40F385C	Clixxo Broadband Private
40F385D	Digital Bros
40F385E	BBB
40F3B0	Texas Instruments
40F407	Nintendo Co
40F413	Rubezh
40F420	Sichuan Tianyi Comheart Telecom Co
40F49F	Cisco Systems
40F4C9	Fn-link Technology
40F4EC	Cisco Systems
40F4FD	Union MAN Technology CO
40F520	Espressif (ESP32)
40F52E	Leica Microsystems
40F6BC	Amazon
40F8DF	Canon
40F946	Apple
40F9D5	Tecore Networks
40FA7F	Preh Car Connect
40FAFE	Motorola Mobility
40FC89	Commscope
40FDF3	AMPAK Technology
40FE0D	Maxio
40FE95	New H3C Technologies Co
40FF40	GloquadTech
440010	Apple
440049	Amazon
44004D	Huawei Technologies CO
4401BB	Shenzhen Bilian Electronic Co.，ltd
44032C	Intel
4403770	Musashi Seimitsu Industry Co
4403771	Atari
4403772	Exsom Computers
4403773	Annapurna labs
4403774	Lenovo Image Technology
4403775	Norden Communication UK
4403776	Shen Zhen Huawang Technology Co;
4403777	Stara S/A Indústria de Implemento…
4403778	Gemmy Electronics Co
4403779	Shenzhen Ut-king Technology CO
440377A	symplr
440377B	Hangzhou Asia Infrastructure Tech…
440377C	BIG Climatic Manufacture
440377D	Omnisense Systems Private Limited…
440377E	Bolin Technology Co
4403A7	Cisco Systems
440444	Guangdong Oppo Mobile Telecommuni…
44053F	Sagemcom Broadband SAS
4405B8	Huawei Device Co
4405E8	twareLAB
44070B	Google
4409B8	Salcomp CO
4409C6	Huawei Technologies CO
4409DA	Apple
440BAB	Positivo Tecnologia
440C4B	Huawei Technologies CO
440CEE	Robert Bosch Elektronikai Kft
440CFD	NetMan Co
440FB4	GSD Viet NAM Technology
441030	Google
4410FE	Huizhou Foryou General Electronic…
441102	EDMI Europe
441146	The Chamberlain
4411C2	Telegartner Karl Gartner
441244	Hewlett Packard Enterprise
441319	WKK Technology
4413D0	zte
441404	eero
441441	AudioControl
441524	Sagemcom Broadband SAS
441622	Microsoft
441690	Wuxi Ranke Technology Co
4416FA	Samsung Electronics Co
44177A	IZT Cloud
441793	Espressif (ESP32)
441847	Hunan Scrown Electronic Informati…
44184F	Fitview
4418FD	Apple
4419B6	Hangzhou Hikvision Digital Techno…
441A4C	xFusion Digital Technologies Co
441A5C	Cisco Systems
441A84	Quectel Wireless Solutions Co
441AAC	Elektrik Uretim AS EOS
441AFA	New H3C Technologies Co
441B88	Apple
441BF6	Espressif (ESP32)
441C12	Vantiva
441C7F	Motorola Mobility
441CA8	Hon Hai Precision Ind. Co
441D64	Espressif (ESP32)
441DB1	Aptiv Services US
441DE5	Xcena
441E91	ARVIDA Intelligent Electronics Te…
441E98	Ruckus Wireless
441EA1	HP
442063	Aumovio
44227C	Huawei Technologies CO
442295	China Mobile Iot
4422BE	rescuetrack
4422F1	S.fac
44237C	Beijing Xiaomi Mobile Software Co
4423AA	Farmage Co
442538	WNC
4425BB	Bamboo Entertainment
44272E	Huawei Device Co
442745	LG Innotek
4427F3	70mai Co
4428A3	Jiangsu fulian Communication Tech…
44291E	AltoBeam
442938	NietZsche enterprise
442A60	Apple
442AFF	E3 Technology
442B03	Cisco Systems
442C05	AMPAK Technology
442D49	Extreme Networks
44303F	Huawei Technologies CO
443192	HP
44321D	Huawei Technologies CO
44322A	Avaya
443262	zte
4432C2	GOAL Co
4432C8	Vantiva
44334C	Shenzhen Bilian Electronic Co.，ltd
44348F	MXT Industrial Ltda
4434A7	Commscope
44356F	Neterix
443583	Apple
4435B9	NetComm Wireless
4435D3	GD Midea Air-Conditioning Equipme…
443659	Robert Bosch
44365D	Shenzhen HippStor Technology Co
443708	MRV Comunications
44370B	Guangzhou Shiyuan Electronic Tech…
443719	2 Save Energy
44376F	Young Electric Sign Co
4437E6	Hon Hai Precision Ind. Co
443839	Cumulus Networks
44388C	Sumitomo Electric Industries
4438E8	Intel
4438F3	EM Microelectronic
4439AA	G.Tech Technology
4439C4	Universal Global Scientific Indus…
443B14	MitraStar Technology
443B32	Intelbras
443C88	Ficosa Maroc
443C9C	Pintsch
443D21	Nuvolt
443D54	Amazon
443E07	Electrolux
443E8A	Texas Instruments
443EB2	DEOTRON Co
4441F0	zte
444201	Amazon
44422F	Testop CO
444450	OttoQ
444520	EM Microelectronic
44456F	Shenzhen Onega Technology CO
4445BA	Edgecore Americas Networking
444648	Hon Hai Precision Industry Co
444687	Realme Chongqing MobileTelecommun…
4447CC	Hangzhou Hikvision Digital Techno…
444891	HDMI Licensing
4448B9	MitraStar Technology
4448C1	Hewlett Packard Enterprise
4448FF	Qingdao Haier Technology Co
444963	Woven By Toyota U.S
444988	Intel
4449C0	Nvidia
444A37	Xiaomi
444A4C	vivo Mobile Communication Co
444A65	Silverflare
444AB0	Zhejiang Moorgen Intelligence Tec…
444AD6	Shenzhen Rinocloud Technology Co
444ADB	Apple
444B5D	GE Healthcare
444B7E	Fiberhome Telecommunication Techn…
444C0C	Apple
444CA8	Arista Networks
444E1A	Samsung Electronics Co
444E6D	AVM Audiovisuelles Marketing und…
444F5E	Pan Studios Co
444F8E	WiZ
4451DB	Raytheon BBN Technologies
4454C0	Thompson Aerospace
44552B	Samsung Electronics Co
4455B1	Huawei Technologies CO
4455C4	Huawei Device Co
44568D	PNC Technologies Co
4456B7	Spawn Labs
4456E2	Sichuan Tianyi Comheart Telecom Co
44579F	Beijing Xiaomi Mobile Software Co
445829	Cisco SPVTG
445925	Square
445943	zte
44599F	Criticare Systems
4459E3	Huawei Technologies CO
445ADF	Mikami & CO
445BED	Hewlett Packard Enterprise
445CE9	Samsung Electronics Co
445D5E	SHENZHEN Coolkit Technology CO
445E82	Zyxel Communications
445ECD	Razer
445EF3	Tonalite
445F7A	Shihlin Electric & Engineering
445F8C	Intercel
446132	ecobee
44619C	FONsystem
4461DF	Skyquad Electronics & Appliances…
446246	Comat
446370	LCFC Electronics Technology co
4463B6	Apple
4463C2	Zyxel Communications
44643C	Cisco Systems
44650D	Amazon
44656A	Mega Video Electronic Industry Co
44657F	Calix
44658A	Dukelana
4465E0	Merlion Consulting Services Co
44666E	Ip-line
446690	Tp-link Technologies CO
4466FC	Guangdong Oppo Mobile Telecommuni…
446747	Huawei Technologies CO
446752	Wistron INFOCOMM
446755	Orbit Irrigation
44680C	Wacom Co
4468AB	JUIN
446A2E	Huawei Technologies CO
446AB7	Commscope
446B1F	Texas Instruments
446C24	Reallin Electronic Co
446D05	NoTraffic
446D57	Liteon Technology
446D6C	Samsung Electronics Co
446D7F	Amazon
446EE5	Huawei Technologies CO
446FD80	Sichuan subao network technology…
446FD81	Shenzhen Furuilian Electronic Co
446FD82	BAYKON Endüstriyel Kontrol Sistem…
446FD83	Shenzhen Mestechs Technology CO
446FD84	lb Lautsprecher
446FD85	Zhejiang Ship Electronics & Techn…
446FD86	Anhui GuDao Tech
446FD87	ITC
446FD88	Global Telecom Engineering
446FD89	Annapurna labs
446FD8A	ZHEJIANG HIKAILINK TECHNOLOGY Co
446FD8B	Beijing gpthink technology co
446FD8C	Changzhou Haitu Electronic Techno…
446FD8D	Scaime
446FD8E	CTE
446FF8	Dyson
44700B	IFFU
447098	Ming Hong Technology
447147	Beijing Xiaomi Electronics Co
4471B3	Logitech Far East
4472AC	AltoBeam
4473D6	Logitech
44746C	Sony
447609	New H3C Technologies Co
447654	Huawei Technologies CO
4476E7	Tecno Mobile
447831	Huawei Technologies CO
44783E	Samsung Electronics Co
447B30	Espressif (ESP32)
447B45	Amazon
447BBB	Shenzhen YOUHUA Technology Co
447BC4	DualShine Technology Co
447C7F	Innolight Technology
447CAC	Invictus-AV
447DA5	Vtion Information Technology CO
447E76	Trek Technology
447E95	Alpha and Omega
447F77	Connected Home
4480EB	Motorola Mobility
4482E5	Huawei Technologies CO
448312	Star-Net
448346	Texas Instruments
448500	Intel
448502	Shenzhen SuperElectron Technology…
4485DA	Shenzhen Skyworth Digital Technol…
4486C1	Siemens Low Voltage & Products
448723	Hoya Service
448763	Fn-link Technology
4487DB	Tymphany Acoustic Technology Co
4487FC	Elitegroup Computer Systems Co
448816	Cisco Systems
4488BE	Texas Instruments
4488CB	Camco Technologies NV
44896D	Tellescom Industria E Comercio EM…
448A5B	Micro-Star INT'L CO
448A7F	Murata Manufacturing Co
448C00	Realme Chongqing Mobile Telecommu…
448C52	Ktis CO
448CAB	Beijing Flitlink Vientiane Techno…
448CEC	Anhui Sunchip semiconductor techn…
448DBF	Rhino Mobility
448DD5	Cisco Systems
448E12	DT Research
448E81	VIG
448EEC	China Mobile Group Device Co
448F17	Samsung Electronics Co
449046	Honor Device Co
4490BA	China Dragon Technology
4490BB	Apple
449160	Murata Manufacturing Co
44917C	HMD Global
4491DB	Shanghai Huaqin Telecom Technolog…
44938D	Innolux
4494FC	Netgear
44953B	RLTech India Private
4495FA	Qingdao Santong Digital Technology
44962B	Aidon
44975A	Shenzhen Fast Technologies CO
44995B	GX India Pvt
449A52	zte
449B78	The Now Factory
449BC1	Huawei Technologies CO
449BC6	EOSS
449CB5	Alcomp
449E8B	Apple
449EF9	vivo Mobile Communication Co
449F46	Huawei Device Co
449F79	onsemi
449F7F	DataCore Software
449FDA	Silicon Laboratories
44A038	Huawei Device Co
44A10E	Apple
44A191	Huawei Technologies CO
44A3BB	Intel
44A3C7	zte
44A42D	TCT mobile
44A466	Groupe Ldlc
44A54E	Qorvo
44A56E	Netgear
44A61E	Ingram Micro Services
44A642	Hangzhou Hikvision Digital Techno…
44A689	Promax Electronica SA
44A6E5	Thinking Technology CO
44A7CF	Murata Manufacturing Co
44A7F4	Apple
44A842	Dell
44A8C2	Sewoo Tech CO
44A8FC	Apple
44A92C0	Zhejiang Hising Technology CO
44A92C1	uimcom
44A92C2	Anhui Zhongxin Electronic Technol…
44A92C3	Luxonis
44A92C4	NetX Networks a.s
44A92C5	Shenzhen Lianfaxun Electronic Tec…
44A92C6	Ningbo joyson new energy automoti…
44A92C7	Efficient Building Automation
44A92C8	RT-Systemtechnik
44A92C9	China Electronics Corporation Gre…
44A92CA	Digiport OU
44A92CB	Amethystum Storage Technology Co
44A92CC	Cubitech
44A92CD	NPP Kometeh JSC
44A92CE	Annapurna labs
44AA27	udworks Co
44AA50	Juniper Networks
44AAE8	Nanotec Electronic GmbH & Co
44AAF5	Commscope
44AC85	eero
44AD19	Xingfei （h.k）limited
44ADB1	Sagemcom Broadband SAS
44ADD9	Cisco Systems
44AE25	Cisco Systems
44AE44	Huawei Device Co
44AEAB	Guangdong Oppo Mobile Telecommuni…
44AF28	Intel
44B176	Espressif (ESP32)
44B295	Sichuan AI-Link Technology Co
44B32D	Tp-link Technologies CO
44B382	Kuang-chi Institute of Advanced T…
44B3C5	Huawei Device Co
44B412	SIUS
44B423	Hanwha Vision
44B433	tide.co
44B462	Flextronics Tech. Pvt
44B4A0	Mellanox Technologies
44B4B2	Amazon
44B59C	Tenet Networks Private
44B6BE	Cisco Systems
44B7D0	Microchip Technology
44B994	Douglas Lighting Controls
44BA46	Sichuan Tianyi Comheart Telecom Co
44BB3B	Google
44BD8D	Espressif (ESP32)
44BDC8	Xiaomi
44BDDE	BHTC
44BE0B	Huawei Technologies CO
44BE23	Pegatron
44BFE3	Shenzhen Longtech Electronics Co
44C15C	Texas Instruments
44C20C	Cisco Systems
44C233	Guangzhou Comet Technology Develo…
44C277	Shenzhen Kingspec Electronics Tec…
44C306	Sifrom
44C346	Huawei Technologies CO
44C39B	OOO Rubezh NPO
44C3B6	Huawei Technologies CO
44C4A9	Opticom Communication
44C532	Huawei Technologies CO
44C56F	NGN Easy Satfinder Electronic Co
44C63C	Samsung Electronics Co
44C65D	Apple
44C69B	Wuhan Feng Tian Information Netwo…
44C7FC	Huawei Device Co
44C874	China Mobile Group Device Co
44C9A2	Greenwald Industries
44CB8B	LG Innotek
44CBAD	Xiaomi
44CC6E	Rockwell Automation
44CD0E	Flextronics Manufacturing CO
44CE1D	Nokia
44CE3A	Jiangsu Huacun Electronic Technol…
44CE7D	SFR
44D15E	Shanghai Kingto Information Techn…
44D1FA	Shenzhen Yunlink Technology Co
44D244	Seiko Epson
44D267	Snorble
44D2CA	Anvia TV
44D3AD	Shenzhen TINNO Mobile Technology
44D3CA	Cisco Systems
44D437	Inteno Broadband Technology
44D453	Sagemcom Broadband SAS
44D454	Sagemcom Broadband SAS
44D465	NXP Semiconductors
44D47F	Ingenico Terminals SAS
44D4E0	Sony
44D506	Sichuan Tianyi Comheart Telecom Co
44D5A5	AddOn Computer
44D5C1	EM Microelectronic
44D5CC	Amazon
44D5F20	TIBA Research & Development
44D5F21	Simplered Technology
44D5F22	Shenzhen Hebang Electronic Co
44D5F23	VURO
44D5F24	Appotronics CO
44D5F25	tiga.eleven
44D5F26	Beam Communications
44D5F27	Shenzhen Qiutian Technology Co
44D5F28	CETC Avionics.L td
44D5F29	Auctus Technologies Co
44D5F2A	SYS TEC electronic
44D5F2B	Valeo Interior Controls Co
44D5F2C	neocontrol soluções em automação
44D5F2D	Shenzhen Nation RFID Technology Co
44D5F2E	Joint-Stock Company Research and…
44D63D	Talari Networks
44D6E1	Snuza
44D77E	Robert Bosch
44D791	Huawei Technologies CO
44D7B7	eero
44D832	AzureWave Technology
44D878	Hui Zhou Gaoshengda Technology Co
44D884	Apple
44D980	Everybot
44D9E7	Ubiquiti
44DA30	Apple
44DB60	Nanjing Baihezhengliu Technology…
44DBBE	Huawei Technologies CO
44DBD2	Yealink Network Technology CO
44DC4E	Itel Mobile
44DC91	Planex Communications
44DCCB	Semindia Systems PVT
44DF65	Beijing Xiaomi Mobile Software Co
44E08E	Cisco SPVTG
44E137	Commscope
44E213	Beijing Xiaomi Mobile Software Co
44E2F1	NewRadio Technologies Co
44E2F8	Silicon Laboratories
44E49A	Omnitronics
44E4D9	Cisco Systems
44E4E6	Extreme Networks
44E4EE	WNC
44E517	Intel
44E59B	Huawei Technologies CO
